"Sample_ID","Logger_ID","Date_time","T1","T2","T3","Raw_soil_moisture","Vol_soil_moisture","time_diff"
"24-11059",94233325,2024-06-26 09:30:00,21.125,27.5,26.375,1984,28.5,39
"24-11059",94233325,2024-06-26 09:45:00,21.375,29.625,28.625,1990,28.6,54
"24-11059",94233325,2024-06-26 10:00:00,21.875,28.25,26.5,1987,28.5,69
"24-11059",94233325,2024-06-26 10:15:00,22.0625,26.25,25.875,1983,28.4,84
"24-11059",94233325,2024-06-26 10:30:00,22,26,26.1875,1981,28.4,99
"24-11059",94233325,2024-06-26 10:45:00,21.875,26,26.375,1979,28.4,114
"24-11060",94226711,2024-06-26 09:15:00,20,29.25,29.375,2055,29.8,2
"24-11060",94226711,2024-06-26 09:30:00,20.25,29.4375,29.5,2059,29.9,13
"24-11060",94226711,2024-06-26 09:45:00,20.625,28.375,27.875,2060,29.9,28
"24-11060",94226711,2024-06-26 10:00:00,20.875,27.5,27.5,2059,29.9,43
"24-11060",94226711,2024-06-26 10:15:00,21,30.25,31,2064,30,58
"24-11060",94226711,2024-06-26 10:30:00,21.375,30.5,30.125,2065,30,73
"24-11060",94226711,2024-06-26 10:45:00,21.625,28.125,28,2060,29.9,88
"24-11060",94226711,2024-06-26 11:00:00,21.75,27.875,28,2059,29.9,103
"24-11060",94226711,2024-06-26 11:15:00,21.8125,27.75,28.375,2057,29.9,118
"24-11061",94233393,2024-06-26 09:45:00,23.0625,29.875,29.75,1425,17.1,3
"24-11061",94233393,2024-06-26 10:00:00,23.375,31.25,29.625,1440,17.4,18
"24-11061",94233393,2024-06-26 10:15:00,23.8125,32.25,30.75,1451,17.6,33
"24-11061",94233393,2024-06-26 10:30:00,24.25,33.125,31.25,1462,17.8,48
"24-11061",94233393,2024-06-26 10:45:00,24.75,33.25,31.3125,1470,18,63
"24-11061",94233393,2024-06-26 11:00:00,25.25,33.75,31.5,1480,18.2,78
"24-11061",94233393,2024-06-26 11:15:00,25.75,34.5,32.125,1489,18.4,93
"24-11061",94233393,2024-06-26 11:30:00,26.25,35,32.875,1500,18.6,108
"24-11061",94233393,2024-06-26 11:45:00,26.75,35.375,32.9375,1510,18.8,123
"24-11062",94233372,2024-06-26 10:15:00,17.625,23.375,24.875,1159,11.3,7
"24-11062",94233372,2024-06-26 10:30:00,17.5,23.125,25.25,1165,11.5,22
"24-11062",94233372,2024-06-26 10:45:00,17.4375,23.25,25.5,1170,11.6,37
"24-11062",94233372,2024-06-26 11:00:00,17.4375,23.5,25.875,1176,11.7,52
"24-11062",94233372,2024-06-26 11:15:00,17.5,23.875,26.25,1182,11.8,67
"24-11062",94233372,2024-06-26 11:30:00,17.5,24.125,26.75,1185,11.9,82
"24-11062",94233372,2024-06-26 11:45:00,17.5,24.5,26.9375,1188,12,97
"24-11062",94233372,2024-06-26 12:00:00,17.5625,24.625,27.125,1193,12.1,112
"24-11062",94233372,2024-06-26 12:15:00,17.625,24.75,27.25,1199,12.2,127
"24-11063",94233393,2024-06-26 15:45:00,25.625,28.25,30.25,1156,11.3,2
"24-11063",94233393,2024-06-26 16:00:00,25.375,30,31.625,1168,11.5,17
"24-11063",94233393,2024-06-26 16:15:00,25.25,29.875,31.125,1170,11.6,32
"24-11063",94233393,2024-06-26 16:30:00,25.125,29.875,30.875,1172,11.6,47
"24-11063",94233393,2024-06-26 16:45:00,25.0625,30.125,31.5,1173,11.6,62
"24-11063",94233393,2024-06-26 17:00:00,25,30.375,31.625,1174,11.7,77
"24-11063",94233393,2024-06-26 17:15:00,24.9375,30.1875,31.3125,1174,11.7,92
"24-11063",94233393,2024-06-26 17:30:00,24.875,29.75,30.625,1173,11.6,107
"24-11063",94233393,2024-06-26 17:45:00,24.8125,29.875,31.125,1174,11.7,122
"24-11064",94233372,2024-06-26 16:15:00,30,35,34.375,1315,14.7,7
"24-11064",94233372,2024-06-26 16:30:00,30,36.5,34.875,1323,14.9,22
"24-11064",94233372,2024-06-26 16:45:00,30.125,37,36.5,1326,15,37
"24-11064",94233372,2024-06-26 17:00:00,30.1875,38.25,37.0625,1329,15,52
"24-11064",94233372,2024-06-26 17:15:00,30.25,37.5,35.25,1330,15,67
"24-11064",94233372,2024-06-26 17:30:00,30.3125,35.0625,32.8125,1326,15,82
"24-11064",94233372,2024-06-26 17:45:00,30.375,35.125,34.75,1326,15,97
"24-11064",94233372,2024-06-26 18:00:00,30.375,35.125,33.875,1326,15,112
"24-11064",94233372,2024-06-26 18:15:00,30.375,33.9375,32.5,1324,14.9,127
"24-11065",94233325,2024-06-26 16:30:00,35.1875,34.125,32.25,1660,22,3
"24-11065",94233325,2024-06-26 16:45:00,34.875,36.875,35.375,1681,22.4,12
"24-11065",94233325,2024-06-26 17:00:00,34.625,37.625,35.625,1692,22.6,27
"24-11065",94233325,2024-06-26 17:15:00,34.5,36.375,33.75,1695,22.7,42
"24-11065",94233325,2024-06-26 17:30:00,34.25,34.8125,32.375,1697,22.7,57
"24-11065",94233325,2024-06-26 17:45:00,33.875,35,33.75,1701,22.8,72
"24-11065",94233325,2024-06-26 18:00:00,33.625,34.5,32.5,1701,22.8,87
"24-11065",94233325,2024-06-26 18:15:00,33.25,32.5,31,1699,22.8,102
"24-11065",94233325,2024-06-26 18:30:00,32.8125,32,31,1699,22.8,117
"24-11066",94226711,2024-06-26 17:00:00,28.375,35.25,34.625,1392,16.4,2
"24-11066",94226711,2024-06-26 17:15:00,28.5,34.1875,33.5625,1384,16.2,17
"24-11066",94226711,2024-06-26 17:30:00,28.5625,32.625,32.125,1385,16.2,32
"24-11066",94226711,2024-06-26 17:45:00,28.5,33.25,34.25,1388,16.3,47
"24-11066",94226711,2024-06-26 18:00:00,28.4375,32.625,33.0625,1390,16.3,62
"24-11066",94226711,2024-06-26 18:15:00,28.375,31.375,31.25,1390,16.3,77
"24-11066",94226711,2024-06-26 18:30:00,28.25,31.125,31.375,1391,16.3,92
"24-11066",94226711,2024-06-26 18:45:00,28.125,30.125,30.125,1390,16.3,107
"24-11066",94226711,2024-06-26 19:00:00,27.9375,30.125,30.75,1391,16.3,122
"24-11067",94226711,2024-06-27 08:30:00,24.3125,27.3125,26.875,1244,13.2,5
"24-11067",94226711,2024-06-27 08:45:00,24.25,27.375,27.625,1256,13.4,10
"24-11067",94226711,2024-06-27 09:00:00,24.375,28.25,28.0625,1264,13.6,25
"24-11067",94226711,2024-06-27 09:15:00,24.5625,29,28.9375,1270,13.8,40
"24-11067",94226711,2024-06-27 09:30:00,24.75,29.5,28.875,1274,13.8,55
"24-11067",94226711,2024-06-27 09:45:00,25,30.25,29.375,1279,13.9,70
"24-11067",94226711,2024-06-27 10:00:00,25.25,31.8125,30.5625,1286,14.1,85
"24-11067",94226711,2024-06-27 10:15:00,25.625,33.4375,31,1294,14.3,100
"24-11067",94226711,2024-06-27 10:30:00,26,34.25,30.625,1299,14.4,115
"24-11068",94233393,2024-06-27 09:00:00,23.5,26.8125,26.25,1164,11.5,0
"24-11068",94233393,2024-06-27 09:15:00,23.8125,28,28.125,1173,11.6,15
"24-11068",94233393,2024-06-27 09:30:00,24.25,28.5,28.0625,1176,11.7,30
"24-11068",94233393,2024-06-27 09:45:00,24.625,29.125,29,1181,11.8,45
"24-11068",94233393,2024-06-27 10:00:00,25.125,30,30.1875,1188,12,60
"24-11068",94233393,2024-06-27 10:15:00,25.5625,30.375,30.125,1191,12,75
"24-11068",94233393,2024-06-27 10:30:00,26.0625,30.0625,29.75,1193,12.1,90
"24-11068",94233393,2024-06-27 10:45:00,26.5,30.25,30,1196,12.1,105
"24-11068",94233393,2024-06-27 11:00:00,26.875,29.375,29.75,1196,12.1,120
"24-11069",94233325,2024-06-27 09:30:00,24.5,30,28.375,1186,11.9,5
"24-11069",94233325,2024-06-27 09:45:00,24.875,31.5,29.5625,1196,12.1,20
"24-11069",94233325,2024-06-27 10:00:00,25.375,33,31.25,1208,12.4,35
"24-11069",94233325,2024-06-27 10:15:00,26,33.3125,31.25,1215,12.6,50
"24-11069",94233325,2024-06-27 10:30:00,26.5,32.9375,30.625,1218,12.6,65
"24-11069",94233325,2024-06-27 10:45:00,27,33.375,31.375,1224,12.8,80
"24-11069",94233325,2024-06-27 11:00:00,27.4375,31.8125,30,1225,12.8,95
"24-11069",94233325,2024-06-27 11:15:00,27.75,33.1875,31.5,1233,13,110
"24-11069",94233325,2024-06-27 11:30:00,28.625,33.8125,32.4375,553,0,125
"24-11070",94233372,2024-06-27 09:45:00,25.625,31.75,29,1126,10.6,5
"24-11070",94233372,2024-06-27 10:00:00,26.125,31.125,29.875,1137,10.9,10
"24-11070",94233372,2024-06-27 10:15:00,26.625,33,30.75,1147,11.1,25
"24-11070",94233372,2024-06-27 10:30:00,27.125,33.625,30.75,1153,11.2,40
"24-11070",94233372,2024-06-27 10:45:00,27.625,33.75,31,1157,11.3,55
"24-11070",94233372,2024-06-27 11:00:00,28,32.625,30.125,1158,11.3,70
"24-11070",94233372,2024-06-27 11:15:00,28.375,33.8125,31.25,1163,11.4,85
"24-11070",94233372,2024-06-27 11:30:00,28.6875,34.125,32.25,1168,11.5,100
"24-11070",94233372,2024-06-27 11:45:00,29,36,33.25,1175,11.7,115
"24-11071",94233393,2024-06-27 15:15:00,31.5,32.875,30.5625,1232,12.9,5
"24-11071",94233393,2024-06-27 15:30:00,31.25,32.625,31.125,1237,13,10
"24-11071",94233393,2024-06-27 15:45:00,31.0625,33.875,32.625,1242,13.1,25
"24-11071",94233393,2024-06-27 16:00:00,30.9375,36,33.5,1248,13.3,40
"24-11071",94233393,2024-06-27 16:15:00,30.875,34.75,32.5625,1248,13.3,55
"24-11071",94233393,2024-06-27 16:30:00,30.875,33.625,31.5625,1247,13.3,70
"24-11071",94233393,2024-06-27 16:45:00,30.8125,31.6875,29.625,1244,13.2,85
"24-11071",94233393,2024-06-27 17:00:00,30.6875,30.625,29.25,1242,13.1,100
"24-11071",94233393,2024-06-27 17:15:00,30.5,30.125,29,1241,13.1,115
"24-11072",94233325,2024-06-27 15:45:00,25.375,30.375,31.125,1549,19.7,0
"24-11072",94233325,2024-06-27 16:00:00,25.5,32.875,33.6875,1555,19.8,15
"24-11072",94233325,2024-06-27 16:15:00,25.6875,35.25,36,1561,19.9,30
"24-11072",94233325,2024-06-27 16:30:00,26.0625,36.25,35.25,1566,20,45
"24-11072",94233325,2024-06-27 16:45:00,26.5,32.4375,30.375,1564,20,60
"24-11072",94233325,2024-06-27 17:00:00,26.75,30.625,29.75,1562,19.9,75
"24-11072",94233325,2024-06-27 17:15:00,26.75,30.125,29.5625,1561,19.9,90
"24-11072",94233325,2024-06-27 17:30:00,26.75,31,31.125,1563,20,105
"24-11072",94233325,2024-06-27 17:45:00,26.75,31.875,31.375,1565,20,120
"24-11073",94226711,2024-06-27 16:15:00,25.125,29.75,30.5625,1503,18.7,6
"24-11073",94226711,2024-06-27 16:30:00,25.125,29.5,30.125,1503,18.7,21
"24-11073",94226711,2024-06-27 16:45:00,25.125,28.625,28.875,1503,18.7,36
"24-11073",94226711,2024-06-27 17:00:00,25,28.0625,28.375,1502,18.7,51
"24-11073",94226711,2024-06-27 17:15:00,25,27.875,28.25,1502,18.7,66
"24-11073",94226711,2024-06-27 17:30:00,24.875,27.75,28.3125,1502,18.7,81
"24-11073",94226711,2024-06-27 17:45:00,24.8125,27.8125,28.4375,1502,18.7,96
"24-11073",94226711,2024-06-27 18:00:00,24.75,27.5,27.875,1502,18.7,111
"24-11073",94226711,2024-06-27 18:15:00,24.625,27.25,27.75,1501,18.7,126
"24-11074",94233372,2024-06-27 16:30:00,22.5,30.375,30.9375,1633,21.4,4
"24-11074",94233372,2024-06-27 16:45:00,22.75,28.75,29.375,1632,21.4,11
"24-11074",94233372,2024-06-27 17:00:00,22.875,27.5,28.4375,1631,21.4,26
"24-11074",94233372,2024-06-27 17:15:00,22.875,27.125,28.25,1630,21.3,41
"24-11074",94233372,2024-06-27 17:30:00,22.8125,27.375,28.625,1631,21.4,56
"24-11074",94233372,2024-06-27 17:45:00,22.8125,27.75,29,1631,21.4,71
"24-11074",94233372,2024-06-27 18:00:00,22.8125,27.25,28.1875,1630,21.3,86
"24-11074",94233372,2024-06-27 18:15:00,22.8125,26.875,27.875,1630,21.3,101
"24-11074",94233372,2024-06-27 18:30:00,22.8125,26.75,28,1629,21.3,116
"24-11075",94226787,2024-07-23 12:45:00,27.4375,27.25,27.4375,442,0,1
"24-11075",94226787,2024-07-23 13:00:00,25.3125,29.625,28.75,1508,18.8,14
"24-11075",94226787,2024-07-23 13:15:00,25.4375,29.75,29.375,1514,18.9,29
"24-11075",94226787,2024-07-23 13:30:00,25.5,32.75,33.6875,1523,19.1,44
"24-11075",94226787,2024-07-23 13:45:00,25.6875,28.75,27.375,1519,19,59
"24-11075",94226787,2024-07-23 14:00:00,25.625,30.375,31.75,1524,19.1,74
"24-11075",94226787,2024-07-23 14:15:00,25.6875,34.0625,34,1534,19.3,89
"24-11075",94226787,2024-07-23 14:30:00,26,31.9375,30.25,1535,19.4,104
"24-11075",94226787,2024-07-23 14:45:00,26.125,29.5,28.5,1533,19.3,119
"24-11076",94226814,2024-07-23 13:15:00,31.625,32.125,30.125,1381,16.1,2
"24-11076",94226814,2024-07-23 13:30:00,31.375,34.5625,32.625,1396,16.4,17
"24-11076",94226814,2024-07-23 13:45:00,31.25,31.75,28.4375,1400,16.5,32
"24-11076",94226814,2024-07-23 14:00:00,31.125,34.25,34.0625,1407,16.7,47
"24-11076",94226814,2024-07-23 14:15:00,31,36.625,35.75,1415,16.8,62
"24-11076",94226814,2024-07-23 14:30:00,31,33.625,30.5625,1416,16.9,77
"24-11076",94226814,2024-07-23 14:45:00,31.125,31.9375,28.9375,1416,16.9,92
"24-11076",94226814,2024-07-23 15:00:00,31.125,30.625,28.125,1415,16.8,107
"24-11076",94226814,2024-07-23 15:15:00,31,30,28.0625,1415,16.8,122
"24-11077",94253291,2024-07-23 13:45:00,30,29.25,27.625,1206,12.4,7
"24-11077",94253291,2024-07-23 14:00:00,29.75,29.375,29,1208,12.4,22
"24-11077",94253291,2024-07-23 14:15:00,29.5625,29,28.4375,1207,12.4,37
"24-11077",94253291,2024-07-23 14:30:00,29.3125,28.125,27.625,1205,12.3,52
"24-11077",94253291,2024-07-23 14:45:00,29.125,27.75,27.5,1204,12.3,67
"24-11077",94253291,2024-07-23 15:00:00,28.875,27.625,27.5,1203,12.3,82
"24-11077",94253291,2024-07-23 15:15:00,28.625,27.625,27.5,1203,12.3,97
"24-11077",94253291,2024-07-23 15:30:00,28.375,28.125,28.5,1203,12.3,112
"24-11077",94253291,2024-07-23 15:45:00,28.25,28.0625,27.875,1202,12.3,127
"24-11078",94253279,2024-07-23 14:00:00,22.1875,26.5,27.5,1464,17.9,4
"24-11078",94253279,2024-07-23 14:15:00,22.25,26.875,27.625,1466,17.9,11
"24-11078",94253279,2024-07-23 14:30:00,22.25,26.375,26.9375,1466,17.9,26
"24-11078",94253279,2024-07-23 14:45:00,22.3125,26,26.5625,1466,17.9,41
"24-11078",94253279,2024-07-23 15:00:00,22.3125,25.8125,26.375,1466,17.9,56
"24-11078",94253279,2024-07-23 15:15:00,22.3125,25.875,26.625,1467,17.9,71
"24-11078",94253279,2024-07-23 15:30:00,22.3125,26.5,27.625,1468,18,86
"24-11078",94253279,2024-07-23 15:45:00,22.375,26.75,27.5,1468,18,101
"24-11078",94253279,2024-07-23 16:00:00,22.375,26.375,27,1467,17.9,116
"24-11079",94253291,2024-07-25 12:15:00,26.5,26.375,24.9375,1097,10,3
"24-11079",94253291,2024-07-25 12:30:00,26.25,28,26.5,1101,10.1,18
"24-11079",94253291,2024-07-25 12:45:00,26.25,29.75,27.8125,1104,10.1,33
"24-11079",94253291,2024-07-25 13:00:00,26.25,30.125,27.8125,1105,10.2,48
"24-11079",94253291,2024-07-25 13:15:00,26.375,30.3125,28.5625,1105,10.2,63
"24-11079",94253291,2024-07-25 13:30:00,26.5,30.4375,28.625,1105,10.2,78
"24-11079",94253291,2024-07-25 13:45:00,26.625,30.25,28.125,1102,10.1,93
"24-11079",94253291,2024-07-25 14:00:00,26.75,29.375,27.875,1100,10,108
"24-11079",94253291,2024-07-25 14:15:00,26.875,30.125,27.875,1100,10,123
"24-11080",94253279,2024-07-25 12:30:00,23.5,25.875,24.5625,1069,9.4,7
"24-11080",94253279,2024-07-25 12:45:00,22.875,25.375,26.125,1078,9.6,8
"24-11080",94253279,2024-07-25 13:00:00,22.75,25.375,25.625,1082,9.7,23
"24-11080",94253279,2024-07-25 13:15:00,22.625,26.125,26.875,1085,9.7,38
"24-11080",94253279,2024-07-25 13:30:00,22.625,25.875,26.625,1087,9.8,53
"24-11080",94253279,2024-07-25 13:45:00,22.625,27.4375,26.5,1094,9.9,68
"24-11080",94253279,2024-07-25 14:00:00,22.8125,27.1875,26.75,1096,10,83
"24-11080",94253279,2024-07-25 14:15:00,23,28.375,26.75,1100,10,98
"24-11080",94253279,2024-07-25 14:30:00,23.3125,28.0625,27.625,1099,10,113
"24-11081",94226787,2024-07-25 13:00:00,28.75,30.75,28,1383,16.2,2
"24-11081",94226787,2024-07-25 13:15:00,28.125,30.625,28.25,1387,16.3,13
"24-11081",94226787,2024-07-25 13:30:00,27.875,31,28.1875,1391,16.3,28
"24-11081",94226787,2024-07-25 13:45:00,27.875,31.25,28.3125,1393,16.4,43
"24-11081",94226787,2024-07-25 14:00:00,28,29.75,27.5,1391,16.3,58
"24-11081",94226787,2024-07-25 14:15:00,28,31,27.8125,1393,16.4,73
"24-11081",94226787,2024-07-25 14:30:00,28,31.375,29.125,1394,16.4,88
"24-11081",94226787,2024-07-25 14:45:00,28.125,32.1875,28.625,1396,16.4,103
"24-11081",94226787,2024-07-25 15:00:00,28.375,32.8125,29,1396,16.4,118
"24-11082",94226814,2024-07-25 13:30:00,31.625,31.125,29.125,1170,11.6,1
"24-11082",94226814,2024-07-25 13:45:00,31.3125,30.75,28.75,1178,11.8,16
"24-11082",94226814,2024-07-25 14:00:00,31.125,30.1875,28.375,1182,11.8,31
"24-11082",94226814,2024-07-25 14:15:00,30.9375,30.75,28.625,1185,11.9,46
"24-11082",94226814,2024-07-25 14:30:00,30.75,31.3125,29.625,1189,12,61
"24-11082",94226814,2024-07-25 14:45:00,30.6875,31.75,30.25,1191,12,76
"24-11082",94226814,2024-07-25 15:00:00,30.625,32.0625,28.875,1193,12.1,91
"24-11082",94226814,2024-07-25 15:15:00,30.625,31.1875,29.25,1193,12.1,106
"24-11082",94226814,2024-07-25 15:30:00,30.5625,32,30.625,1195,12.1,121
"24-11083",94253279,2024-07-26 09:30:00,23,26.25,25.6875,1149,11.1,3
"24-11083",94253279,2024-07-26 09:45:00,22.875,26.375,25.375,1153,11.2,18
"24-11083",94253279,2024-07-26 10:00:00,23.125,26,25.25,1154,11.2,33
"24-11083",94253279,2024-07-26 10:15:00,23.375,26.8125,26.0625,1156,11.3,48
"24-11083",94253279,2024-07-26 10:30:00,23.625,27.125,26.125,1157,11.3,63
"24-11083",94253279,2024-07-26 10:45:00,23.9375,26.25,25.4375,1156,11.3,78
"24-11083",94253279,2024-07-26 11:00:00,24.125,25.625,24.9375,1155,11.3,93
"24-11083",94253279,2024-07-26 11:15:00,24.25,24.5,23.8125,1153,11.2,108
"24-11083",94253279,2024-07-26 11:30:00,24.25,22.875,22.375,1150,11.1,123
"24-11084",94253291,2024-07-26 09:45:00,24.375,27.4375,26.25,1122,10.5,6
"24-11084",94253291,2024-07-26 10:00:00,24.375,26.6875,25.9375,1126,10.6,9
"24-11084",94253291,2024-07-26 10:15:00,24.5,27.5,26.875,1134,10.8,24
"24-11084",94253291,2024-07-26 10:30:00,24.75,27.625,26.75,1139,10.9,39
"24-11084",94253291,2024-07-26 10:45:00,24.875,27,26.1875,1141,10.9,54
"24-11084",94253291,2024-07-26 11:00:00,24.9375,26.25,25.625,1142,11,69
"24-11084",94253291,2024-07-26 11:15:00,24.9375,25.125,24.375,1142,11,84
"24-11084",94253291,2024-07-26 11:30:00,24.875,23.25,22.875,1140,10.9,99
"24-11084",94253291,2024-07-26 11:45:00,24.625,21.9375,22.25,1140,10.9,114
"24-11085",94226814,2024-07-26 10:30:00,24.125,27.25,27.125,1294,14.3,3
"24-11085",94226814,2024-07-26 10:45:00,23.75,25.4375,24.875,1300,14.4,12
"24-11085",94226814,2024-07-26 11:00:00,23.6875,24.625,24.5,1303,14.5,27
"24-11085",94226814,2024-07-26 11:15:00,23.6875,23.75,23.5625,1303,14.5,42
"24-11085",94226814,2024-07-26 11:30:00,23.625,22.375,22.125,1302,14.4,57
"24-11085",94226814,2024-07-26 11:45:00,23.5,21.5,21.5,1301,14.4,72
"24-11085",94226814,2024-07-26 12:00:00,23.375,21.375,21.625,1302,14.4,87
"24-11085",94226814,2024-07-26 12:15:00,23.25,22,22.25,1305,14.5,102
"24-11085",94226814,2024-07-26 12:30:00,23.1875,23.75,24.25,1309,14.6,117
"24-11086",94226787,2024-07-26 11:00:00,28.0625,26.5,24.9375,916,6,3
"24-11086",94226787,2024-07-26 11:15:00,27.4375,25.375,24.0625,914,5.9,18
"24-11086",94226787,2024-07-26 11:30:00,27,24.0625,22.9375,911,5.8,33
"24-11086",94226787,2024-07-26 11:45:00,26.4375,22.8125,22,908,5.8,48
"24-11086",94226787,2024-07-26 12:00:00,25.875,22.3125,21.75,907,5.7,63
"24-11086",94226787,2024-07-26 12:15:00,25.375,22.875,22.375,909,5.8,78
"24-11086",94226787,2024-07-26 12:30:00,25.125,24.3125,24,913,5.9,93
"24-11086",94226787,2024-07-26 12:45:00,25.3125,25.1875,24.125,916,6,108
"24-11086",94226787,2024-07-26 13:00:00,25.5,24.125,22.6875,914,5.9,123
"24-11087",94226787,2024-07-28 16:00:00,29.25,27,28.375,471,0,2
"24-11087",94226787,2024-07-28 16:15:00,26.625,27.75,26.0625,1704,22.9,13
"24-11087",94226787,2024-07-28 16:30:00,26.5,29.5,28.875,1714,23.1,28
"24-11087",94226787,2024-07-28 16:45:00,26.3125,30.625,29.4375,1719,23.2,43
"24-11087",94226787,2024-07-28 17:00:00,26.25,30.5,29.25,1721,23.2,58
"24-11087",94226787,2024-07-28 17:15:00,26.125,30.875,29.8125,1722,23.2,73
"24-11087",94226787,2024-07-28 17:30:00,26,30.25,29,1721,23.2,88
"24-11087",94226787,2024-07-28 17:45:00,25.875,30.125,29.625,1720,23.2,103
"24-11087",94226787,2024-07-28 18:00:00,25.8125,30,29.5,1720,23.2,118
"24-11088",94226814,2024-07-28 16:30:00,26.375,29.625,28.25,1290,14.2,2
"24-11088",94226814,2024-07-28 16:45:00,26.25,30.5,28,1298,14.4,17
"24-11088",94226814,2024-07-28 17:00:00,26.1875,30.125,27.75,1298,14.4,32
"24-11088",94226814,2024-07-28 17:15:00,26.125,30.125,28,1299,14.4,47
"24-11088",94226814,2024-07-28 17:30:00,26,29.875,27.875,1296,14.3,62
"24-11088",94226814,2024-07-28 17:45:00,25.875,29.875,28.4375,1295,14.3,77
"24-11088",94226814,2024-07-28 18:00:00,25.75,29.3125,28.125,1285,14.1,92
"24-11088",94226814,2024-07-28 18:15:00,25.625,28.625,27.75,1282,14,107
"24-11088",94226814,2024-07-28 18:30:00,25.5,27.5625,27.125,1278,13.9,122
"24-11089",94253279,2024-07-28 16:45:00,21.75,27.25,27.875,1849,25.8,7
"24-11089",94253279,2024-07-28 17:00:00,21.8125,27.0625,28.375,1828,25.4,8
"24-11089",94253279,2024-07-28 17:15:00,21.8125,26.875,28.5,1833,25.5,23
"24-11089",94253279,2024-07-28 17:30:00,21.75,26.25,27.625,1835,25.5,38
"24-11089",94253279,2024-07-28 17:45:00,21.75,26,28.25,1838,25.6,53
"24-11089",94253279,2024-07-28 18:00:00,21.625,25.25,28.0625,1839,25.6,68
"24-11089",94253279,2024-07-28 18:15:00,21.5,24.875,27.6875,1840,25.6,83
"24-11089",94253279,2024-07-28 18:30:00,21.4375,24.25,26.9375,1840,25.6,98
"24-11089",94253279,2024-07-28 18:45:00,21.3125,23.5625,26.625,1839,25.6,113
"24-11090",94253291,2024-07-28 17:15:00,27.1875,31.3125,30.125,1426,17.1,4
"24-11090",94253291,2024-07-28 17:30:00,27,29.5,29.375,1424,17,11
"24-11090",94253291,2024-07-28 17:45:00,26.75,30.125,30.5625,1423,17,26
"24-11090",94253291,2024-07-28 18:00:00,26.5,29.3125,30.5,1421,17,41
"24-11090",94253291,2024-07-28 18:15:00,26.375,28.375,29.9375,1419,16.9,56
"24-11090",94253291,2024-07-28 18:30:00,26.125,27.375,29.375,1417,16.9,71
"24-11090",94253291,2024-07-28 18:45:00,25.875,26.375,29,1415,16.8,86
"24-11090",94253291,2024-07-28 19:00:00,25.6875,25.625,28.75,1419,16.9,101
"24-11090",94253291,2024-07-28 19:15:00,25.5,24.0625,26.1875,1418,16.9,116
"24-11091",94253279,2024-07-30 12:00:00,25.125,23.125,25.5,611,0,3
"24-11091",94253279,2024-07-30 12:15:00,21.375,26.0625,28.625,1292,14.2,12
"24-11091",94253279,2024-07-30 12:30:00,21.375,26.125,27.625,1301,14.4,27
"24-11091",94253279,2024-07-30 12:45:00,21.375,25.875,27.6875,1308,14.6,42
"24-11091",94253279,2024-07-30 13:00:00,21.375,25.5,27,1313,14.7,57
"24-11091",94253279,2024-07-30 13:15:00,21.375,25.5,27.5,1318,14.8,72
"24-11091",94253279,2024-07-30 13:30:00,21.3125,25.625,27.625,1322,14.9,87
"24-11091",94253279,2024-07-30 13:45:00,21.25,25.125,26.75,1324,14.9,102
"24-11091",94253279,2024-07-30 14:00:00,21.25,25.1875,27,1327,15,117
"24-11092",94226814,2024-07-30 12:30:00,25.75,33,32.375,1127,10.6,2
"24-11092",94226814,2024-07-30 12:45:00,25.75,34.875,33.75,1136,10.8,17
"24-11092",94226814,2024-07-30 13:00:00,25.875,35.5,34.125,1140,10.9,32
"24-11092",94226814,2024-07-30 13:15:00,26,35.75,33.875,1142,11,47
"24-11092",94226814,2024-07-30 13:30:00,26.125,35.625,33.9375,1145,11,62
"24-11092",94226814,2024-07-30 13:45:00,26.25,33.375,32.875,1141,10.9,77
"24-11092",94226814,2024-07-30 14:00:00,26.25,34.25,33.375,1145,11,92
"24-11092",94226814,2024-07-30 14:15:00,26.375,35.875,34.0625,1149,11.1,107
"24-11092",94226814,2024-07-30 14:30:00,26.5,37.0625,34.625,1153,11.2,122
"24-11093",94253291,2024-07-30 13:00:00,27,33,32.5,1526,19.2,7
"24-11093",94253291,2024-07-30 13:15:00,27.4375,33.25,32.875,1503,18.7,22
"24-11093",94253291,2024-07-30 13:30:00,27.8125,33.8125,33.875,1512,18.9,37
"24-11093",94253291,2024-07-30 13:45:00,28.125,34,33.5625,1519,19,52
"24-11093",94253291,2024-07-30 14:00:00,28.4375,34.25,33.75,1525,19.2,67
"24-11093",94253291,2024-07-30 14:15:00,28.75,34.375,33.625,1531,19.3,82
"24-11093",94253291,2024-07-30 14:30:00,29,34.625,33.875,1536,19.4,97
"24-11093",94253291,2024-07-30 14:45:00,29.25,34.75,33.75,1541,19.5,112
"24-11093",94253291,2024-07-30 15:00:00,28.875,33.75,31.8125,512,0,127
"24-11094",94226787,2024-07-30 13:15:00,23.875,24.9375,25.5625,1559,19.9,3
"24-11094",94226787,2024-07-30 13:30:00,23.75,25.0625,26.125,1561,19.9,12
"24-11094",94226787,2024-07-30 13:45:00,23.5625,25.25,26.8125,1563,20,27
"24-11094",94226787,2024-07-30 14:00:00,23.4375,25.5,26.9375,1564,20,42
"24-11094",94226787,2024-07-30 14:15:00,23.375,25.625,27.25,1565,20,57
"24-11094",94226787,2024-07-30 14:30:00,23.25,26.25,27.75,1566,20,72
